"","title","url","date","news"
"54","Don't Rush to Judgment on War Crimes","https://www.bloomberg.com/view/articles/2017-04-18/don-t-rush-to-judgment-on-war-crimes","17174",""
"55","Your Evening Briefing","https://www.bloomberg.com/news/articles/2017-04-11/your-evening-briefing-j1dyofii","17167","Want to receive this post in your inbox every afternoon? Sign up here., Good afternoon. Spring is in the air today: Trees are blooming, allergies are emerging, and outrage against United Airlines isn’t even close to subsiding. —Megan Hess, United Airlines’ CEO apologized amid a global uproar after a passenger was forcibly removed from a flight. United initially said the flight was overbooked, and the man whom staff chose didn’t want to get bumped. After the passenger refused to give up his seat, officers dragged him down the aisle as travelers yelled at them to stop. The airline later said it needed room for its own employees to get to another flight. ""No one should ever be mistreated this way,"" United CEO Oscar Munoz said in a statement on Tuesday. He called the event “horrific” and promised a review of policies. The company’s stock tumbled in early trading on Tuesday., Sean Spicer invokes Hitler. The White House press secretary said during a news conference that Adolf Hitler “didn’t even sink to using chemical weapons"" — a comment at odds with Hitler's extermination of Jews during the Holocaust using gas chambers. Spicer was attempting to discuss the horror of the chemical weapons attack last week in Syria that the administration is blaming on President Assad., Trump settled a second lawsuit against a chef who ditched plans for a restaurant in the Trump International Hotel in Washington, D.C. Both Geoffrey Zakarian and celebrity chef Jose Andres, who settled with President Trump last week, canceled their planned restaurants after Trump kicked off his presidential campaign by calling some Mexican immigrants “rapists.” Trump had been seeking about $14 million in damages in the case with Zakarian. Details of the accord weren’t released., Americans only think their taxes are high. The reality is that the average U.S. worker pays quite a bit less than he would elsewhere in the developed world. This has been the case for a long time. According to an analysis of how 35 countries tax wage-earners, the overall tax rate is highest in Belgium (54%) and Germany (49%), while the rate in the U.S. is 32%., Everything you need to know about France’s presidential election. We’re tracking the latest news, polls and indicators showing which way the race is moving — and why. Whether or not you’ve been following closely, this is your update on where things stand, plus a look at the five leading candidates., A former Lone Star Funds exec, who asked judges to weigh the value of “genius” in a bid to win a bigger share of a $225 million fortune than his ex-wife, lost his divorce appeal. Randy Work failed to convince a three-judge panel that his “special contribution” during their marriage meant he was entitled to a bigger share than the typical British practice of awarding a 50-50 division of marital assets., Have your best-ever trip to Europe this summer. As parks spring back to life, inbound summer fares are about to surge through the roof. If you’re still unsure about your summer vacation plans, Bloomberg Pursuits rounded up everything you’ll need to (very quickly) plan your best European jaunt yet, including where to stay, when to go, and destinations you might overlook."
"56","Bloomberg Markets: United Passenger Removal Sparks Outrage","https://www.bloomberg.com/news/audio/2017-04-11/bloomberg-markets-united-passenger-removal-sparks-outrage","17167",""
"57","Your Evening Briefing","https://www.bloomberg.com/news/articles/2017-04-13/your-evening-briefing","17169","The evening briefing will soon be available in your inbox every day. To be among the first to get it, sign up here. , North Korea's nuclear threat is a front-and-center issue for Donald Trump, who says he's leaning on Chinese leader Xi Jinping to put enough pressure on Kim Jong Un to make him back off on his development of nuclear weapons and missiles. Trump sounded hopeful in a press conference, saying: “President Xi wants to do the right thing. I think he wants to help us with North Korea."" A breakthrough on this front looks all the more urgent as satellite imagery showed signs the Punggye-ri nuclear test site northeast of Pyongyang is “primed and ready” to conduct a trial.—Kristine Servando, The curious case of a billion-dollar mine sold for a song. This lithium mine was revalued at least five times amid soaring demand for the wonder metal used inside iPhones to Teslas. Its story begins in the lithium-rich salt pans of Argentina’s Salta Province and stretches all the way to South Korea and Hong Kong, leaving a trail of lawsuits and unhappy investors. , Backlash could hit United CEO where it hurts: his wallet. The airline ties about $500,000 of Oscar Munoz’s annual bonus to customer satisfaction questionnaires that it collects daily. Fliers were already pretty disgruntled, but public fury over the forced removal of a passenger and Munoz's ill-phrased response don't bode well for his pocketbook., ...And here's another airline CEO in the hot seat. Cathay named Rupert Hogg as its new chief, starting May 1. The 55-year-old, who has served as chief operating officer, faces a daunting to-do list after the Hong Kong carrier reported its first shortfall in eight years. Apart from navigating intense competition from China, he’ll also have to contend with Middle Eastern airlines expanding into Asia and a rash of budget upstarts taking customers away with cut-rate fares., Asia's worst-performing currency is back on investors' radar. Sentiment is starting to improve for Malaysia's ringgit, with analysts boosting forecasts and some predicting it may become one of the region's better performers. Global funds fled in November after the central bank acted in an effort to halt the ringgit’s slump., Indonesia can't figure out why it's on the U.S. trade hit list. Officials in Jakarta were left scrambling after the country made it onto a list of nations Trump has ordered investigated for potential trade abuse. Indonesia is seeking to stay out of Trump’s bad books, using a visit by Vice President Mike Pence next week to reassure its commitment to free and fair trade., Filling in the blanc. American drinkers are falling in love with pricier New Zealand wines—at the expense of Australia. New Zealand is reaping the dividends from pushing quality wines, especially sauvignon blanc, at higher prices in a market where consumers are becoming more discerning. Exports to the U.S. have doubled in the past five years, making it the largest market for New Zealand winemakers., A demon of a car. It runs on 100-octane fuel. It can hit 140 mph in 9.6 seconds. Oh, and it also registered the highest G-force of any recorded at the launch of a new production car. World, if you're even ready for it, meet the 2018 Dodge Challenger SRT Demon. The supercharged car is so potent that all customers who buy it receive a full-day session at a school for high-performance driving in Arizona. Naturally, it careens onto Bloomberg Pursuits' list of showstoppers at the 2017 New York Auto Show."
"58","United Is Feeling the Sway of Consumers in Asia","https://www.bloomberg.com/view/articles/2017-04-11/united-is-feeling-the-sway-of-consumers-in-asia","17167",""
"59","Your Evening Briefing","https://www.bloomberg.com/news/articles/2017-04-11/your-evening-briefing","17167","Many Chinese investors are so laid back when it comes to saving their cash that they don't even know where their money is going. Complacent savers have poured $9 trillion into wealth management products that invest in all kinds of risky assets, confident the government will never let a big one fail. While Beijing is keen to quash the assumption it will automatically bail out soured investments, it doesn't want to stand by and see a blowup spark a mass exodus. For policy makers, it's a delicate balancing act. —Alex Millson, Toshiba warns of its ability to continue as a going concern after finally reporting earnings for the third quarter without getting auditor approval. The Japanese company missed two previous deadlines for giving results as it grapples with billions of dollars in losses at its Westinghouse Electric nuclear-power business.United Airlines is under fire for dragging a passenger off a plane. The seated man had refused to leave the aircraft after staff chose him to be bumped from the flight to make way for additional crew members. A video posted on Twitter showed the man being dragged down the aisle, to the disdain of fellow passengers. Predictably, social media went crazy., Where to invest $10,000 right now. We asked six leading investors where they would invest a chunk of spare cash right now. Japanese stocks, battered emerging market stocks and bonds, and big drug companies were among their picks. Here's what our experts say you should do with your money., Asia is swimming in debt. Twenty years after the Asian financial crisis and a decade since the global credit crunch, the region's debt binge is spread across companies, banks, governments and households, and it's inflating bubbles in everything from the price of steel rebar in Shanghai to property prices in Sydney. As the Federal Reserve raises borrowing costs, that means debt is again a concern., Japan's top three brokerages are cutting back graduate hires in 2018 to the lowest level in five years. The cuts come as household investors continue to shun the stock market. For those lucky enough to land an interview, they still have to negotiate an etiquette minefield. This video explains how to win (or lose) that job., China's use of the death penalty still outpaces the rest of the world combined, human rights activists say. Amnesty International reported 1,032 state-sponsored executions worldwide in 2016 - but that figure excludes China, whose government considers it a state secret. Human rights group Dui Hua estimates about 2,000 executions took place in China last year., Poker-playing engineers, computer scientists and investors took on an artificial intelligence machine - and were thrashed. Venture capitalist Alan Du and a team of five players hoped their expertise in computing, artificial intelligence and investing would give them the edge over the ""Lengpudashi"" program. It didn't."
"60","Airline Shares and Whistle-Blowers","https://www.bloomberg.com/view/articles/2017-04-12/airline-shares-and-whistleblowers","17168",""
"61","Listing Standards and Dividend Shares","https://www.bloomberg.com/view/articles/2017-04-13/listing-standards-and-dividend-shares","17169",""
"62","The United Scandal Probably Won’t Stop You From Flying United","https://www.bloomberg.com/news/articles/2017-04-11/the-united-scandal-probably-won-t-stop-you-from-flying-united","17167","""I am never flying United again,"" thousands of social media users proclaimed after a video showed a passenger bloodied and dragged off a flight the airline had overbooked. , But despite the bad publicity and plummeting stock price, research shows consumers will likely eat their words., A 2015 study by market researcher Mintel found that 56 percent of American consumers will stop buying from companies they believe to be unethical, and 27 percent will opt for a competitor, even if its service is of lower quality. But these sentiments are at odds with the reality of consumer behavior: Only 45 percent of consumers purchase from companies they consider ethical, Mintel found. , ""People like to think they would make the right decision, but there are other factors,"" said Fiona O'Donnell, Mintel's director of travel and leisure reports. ""It's not just black and white."", Cost and convenience matter most to consumers, especially when it comes to air travel. Asked what would inspire them to pick one airline over another in a March 2016 Mintel study, the majority cited price, followed by scheduling. Only 37 percent cited customer service. An even slimmer margin, 25 percent, said their primary reason for picking a carrier was to avoid a different airline., Air travel is already a widely loathed industry. Passengers are regularly subjected to shrinking seats and growing fees. Most flyers equate picking a specific carrier with choosing a specific poison. , Consumers also tend to have short memories. ""People will hold out and stay away from companies that have personally done them wrong,"" O'Donnell said. ""But someone who travels once or twice a year, who saw the video on YouTube?"" They may shrug off the incident to save a few bucks., Despite the research, United has reasons to be concerned about its bottom line if lucrative, high-volume business customers are put off by the video. O'Donnell noted that the scandal was causing an uproar in the Asian community, as the passenger was of Asian descent. ""I think they need to make some apologies,"" she said. , In a statement released on Tuesday afternoon, United Chief Executive Officer Oscar Munoz did just that and vowed to review the incident. ""I want you to know that we take full responsibility and we will work to make it right,"" he said. The company had previously defended its actions., Ed Zitron, founder of public relations firm EZ PR, believes the video will have a lasting impact because, unlike other brand scandals, there is extensive and visceral visuals attached to it. ""They will get broadcast again and again,"" he said. ""Any time any airline messes up, this will get referenced."", Even among those consumers who choose to make the boycott lifelong, there may be exceptions for pre-booked tickets with expensive cancellation fees and trips to locations where United is the primary carrier. The airline operates out of 212 airports in the U.S. alone and served 143 million passengers last year., ""I am never flying United again,"" tweeted Dan Amira, a writer on The Daily Show. ""Unless they are the cheapest flight available, or have the most convenient times."" "
"63","Five Things You Need to Know to Start Your Day","https://www.bloomberg.com/news/articles/2017-04-10/five-things-you-need-to-know-to-start-your-day","17459","Want to receive this post in your inbox every morning? Sign up here., Oil is on its longest winning streak of the year, rising fuel prices were the least of the airline industry’s problems on Monday, and Yellen takes questions on Twitter.  Here are some of the things people in markets are talking about today., West Texas Intermediate crude oil extended its winning streak to five sessions, the longest stretch of 2017. A production disruption at one of Libya’s oil fields and expectations for a busy summer driving season helped buoy prices, pushing the front-month contract as much as 1.7 percent higher on the day to more than $53 per barrel., Rising oil prices weren’t the only bad news for airlines. A United Airlines passenger was violently removed from a flight by police as the airline sought to make more room for its employees. Video of the incident sparked outrage on social media. Meanwhile, last week’s storm in Atlanta has caused Delta Air Lines to cancel roughly 3,500 flights since Wednesday. In the end, investors showed more concern for Delta’s delays than United’s fracas; the latter fell 0.5 percent while the former rose 0.9 percent in trading in New York Monday., Fed Chair Janet Yellen took questions from the audience and via Twitter at the University of Michigan on Monday. She emphasized that the U.S. economy no longer needs a large amount of monetary stimulus, justifying the central bank’s move to a more neutral stance. The Chair added that inflation was “slightly below” the Fed’s objective, but that the unemployment rate was also below levels some monetary policymakers believe is consistent with full employment. Yellen’s remarks didn’t have a major impact on the market., U.S. Treasuries gained on Monday as investors mulled rising geopolitical tensions in Asia and the Middle East. The S&P 500 index edged higher, led by energy stocks. Interestingly, the rise in stocks occurred amid a 1 point jump in the CBOE Volatility Index, only the second session in which that combination has occurred over the past two years., S&P/ASX 200 and Nikkei 225 futures were marginally in the red as of 6:30 a.m. Tokyo time after a decline in South Korean shares weighed on the MSCI Asia Pacific Index during the previous session, offsetting the advance in Japanese and Australian equities. The yen, a safe haven currency, performed well on Monday, though G10 commodity currencies (outside of the Aussie) and the British pound fared better., This is what caught our eye over the last 24 hours."
"64","Overbooking and Cross-Selling","https://www.bloomberg.com/view/articles/2017-04-11/overbooking-and-cross-selling","17167",""
"65","United Is Under Fire for Dragging a Passenger Off an Overbooked Flight","https://www.bloomberg.com/news/articles/2017-04-10/united-s-forcible-removal-from-overbooked-flight-triggers-outrage","17459","United Airlines called the police Sunday after a seated passenger declined to leave a flight to Louisville, Ky., And then things got ugly—for all involved.Officers violently pulled the man from his window seat, and then dragged him down the aisle as other passengers yelled at them to stop. A recording of the incident posted on social media sent people across the globe into an apoplectic rage over the carrier’s heavy-handed response., Swift social media condemnation—and from Washington as well—landed heavily on United. The passenger wasn’t ejected for misbehavior or even presenting a security threat. It was because United said the flight was overbooked. Without volunteers, the airline staff had chosen passengers, including the man, to be bumped. (Later, United said it actually needed the seats for its own employees, not other paying customers)., The man dragged down the aisle of Flight 3411 that night was reportedly a doctor who said he had to be in Louisville for work the next day, according to a Twitter account by a passenger who said he was on board the aircraft., “After our team looked for volunteers, one customer refused to leave the aircraft voluntarily and law enforcement was asked to come to the gate,” United said Sunday night. “We apologize for the overbook situation.” The flight from Chicago O’Hare International Airport arrived at 10:01 p.m., almost two hours late “due to operational difficulties,” according to United’s website., On Monday, United Chief Executive Officer Oscar Munoz apologized for “having to re-accommodate these customers.” In an emailed statement, he said the airline is conducting a review and seeks to resolve the matter with the man who was dragged off the airplane. Munoz’s response, however, didn’t satisfy Senator Robert Menendez, a New Jersey Democrat, who called the incident “disturbing” and Munoz’s statement an “empty apology.” Eleanor Holmes Norton of the District of Columbia, a non-voting House Democrat, called for Congressional hearings.,  , But in a subsequent internal message sent to United employees this evening, a copy of which the airline provided Bloomberg News, Munoz was less contrite. He alleged that the passenger became “disruptive” and “belligerent” after being repeatedly asked to leave the plane, and that the man later attempted to run back on to the aircraft after being forcibly removed., Munoz said that “the facts and circumstances are still evolving, especially with respect to why this customer defied Chicago Aviation Security Officers the way he did.”, Chicago Department of Aviation, meanwhile, suspended one of the officers involved. In a statement, it said “the incident on United flight 3411 was not in accordance with our standard operating procedure and the actions of the aviation security officer are obviously not condoned by the Department. That officer has been placed on leave effective today pending a thorough review of the situation.”The incident demonstrates how airline bumping can veer into confrontation. Carriers around the world routinely oversell their flights because it’s a rational response to a mundane situation that occurs daily: People don’t always appear for a flight they’ve purchased. Overselling is a way to cover that situation while maximizing the airline’s revenue., United should have increased the compensation offered to passengers to entice volunteers, CFRA Research analyst Jim Corridore wrote in a client note Monday. “We think this situation was handled in a deplorable fashion, but note that United has the right to refuse boarding to any passenger for any reason,” he said, adding that “demand for UAL flights are unlikely to be affected by this poor customer service incident.”, The incident comes two weeks after United drew social media scorn for enforcing its dress code for those who fly as nonrevenue passengers. A girl flying from Denver was told to change her leggings before boarding. In response, the airline then took efforts to tell “our regular customers” that “leggings are welcome.”, In its contract of carriage, United Continental Holdings Inc. says it chooses those to be bumped based on a fare class, an itinerary, status in its frequent flyer program, “and the time in which the passenger presents him/herself for check-in without advanced seat assignment.” That means those who paid more for a ticket and those who fly the airline frequently are less likely to be selected for an involuntary bump, criteria that are not unique to the Chicago-based carrier., Volunteers are paid for their seat and booked on another flight. But if there aren’t enough volunteers, an airline resorts to the involuntary method. And when it goes wrong, it can get very ugly. That’s one reason at least two U.S. airlines—JetBlue Airways Corp. and Virgin America—don’t do it., United required the seats on the Chicago plane to accommodate several crew members who needed to get to Louisville, to avoid cancelling other flights, spokesman Charles Hobart said Monday. The flight wasn’t, in fact, oversold. “It’s not something we want to do but occasionally it’s something we have to do,” Hobart said. “This was an instance where, unfortunately, we had to request the assistance of law enforcement because we had to get that aircraft off the ground.”, The U.S. Department of Transportation released a statement late Monday saying it’s reviewing the removal of the passenger “to determine whether the airline complied with the oversales rule.” The agency added that “it is legal for airlines to involuntary bump passengers from an oversold flight when there are not enough volunteers” and that “it is the airline’s responsibility to determine its own fair boarding priorities.”, Last year, the 12 largest U.S. airlines bumped slightly more than 40,600 of 659.7 million passengers, for a rate of 0.62 per 10,000 passengers, down from 0.73 per 10,000 in 2015, according to the Bureau of Transportation Statistics., In 99 percent of cases, the benefits vastly outweigh the risks to the airline. The ultimate goal is to fill every seat on every flight, preferably in the order of who paid the most. Travelers flying on the lowest fares are those who also tend to volunteer their seats for compensation, while customers who pay the most—usually business travelers—can’t be tempted out of their seats. Overbooking pays off, too: Airlines almost always make more from the extra fares than they give back to volunteers in future-travel vouchers. When an airline can’t find enough volunteers—“involuntary denied boarding,” as regulators call it—the cost can run as high as $1,300 cash per passenger under revised rules adopted in 2011., Yet because airlines have amassed years of detailed data on passenger no-shows—down to days, times, seasons, and specific routes—they only rarely need to write customers fat checks. The data also help them know how to tweak their oversales for each flight, part of the complex algorithms that power revenue-management systems, the backbone of fare pricing. As a result, bumping has decreased over the past decade and is likely to dip further over time., Another factor weighs on the involuntary bumping issue: seat supply. Airlines that have rapidly dumped 50-seat jets in recent years aren’t adopting large mainline jets in response but turning to regional jets with 70-100 seats. The Embraer SA regional jet used on the April 9 flight to Louisville has 70 seats and is flown by Republic Airways Holdings Inc., The supply constraints have been great for boosting ticket yields but can prove detrimental when it comes to oversales. That’s one of the lessons United may be seeing in the aftermath of the dragged-passenger episode., But as for the man United removed, he probably has little legal recourse. This is because of the “broad discretion” airlines have under their carriage contracts, said Dan Lear, an attorney in Seattle. The carrier also could argue that a passenger who refuses instructions to exit has become belligerent and thus “a security risk” for the crew, he said., —With assistance from Alan Levin in Washington and Michael Sasso in Atlanta."
"66","United CEO Apologizes Again After First Mea Culpa Falls Flat","https://www.bloomberg.com/news/articles/2017-04-11/united-airlines-tumbles-as-social-media-storm-spreads-worldwide","17167","United Continental Holdings Inc. struggled to contain spiraling fallout over a passenger’s forcible removal from a flight as efforts at damage control fell flat. Chief Executive Officer Oscar Munoz even made another attempt at saying he was sorry., On Tuesday he offered his “deepest apologies for what happened” and said the airline would conduct a review of its procedures and policies to be completed by April 30., “No one should ever be mistreated this way,” he said in a statement, calling the event “truly horrific.”, Recordings of the incident posted on social media spread quickly around the globe and sent people into a rage. They showed officers pulling a passenger from a flight Sunday evening after he refused to give up his seat and then dragging him down the aisle as travelers yelled at them to stop., The chilling scene was turning into a public-relations disaster for United, whose fumbling response only served to demonstrate how a normally routine consumer interaction can expand into a brand-damaging event in a world of smartphones and Facebook. , The passenger, David Dao, was receiving treatment in a Chicago hospital for his injuries, according to a statement from lawyers at the firms Golan Christie Taglia and Corboy & Demetrio who said they represent him. His family “wants the world to know that they are very appreciative of the outpouring of prayers, concern and support,” the statement said., Munoz initially apologized for “having to re-accommodate these customers” but the CEO called the passenger “disruptive” and “belligerent” in a subsequent message to employees., “It was probably the most tone-deaf response I’ve seen to this type of issue -- possibly ever,” Scott Galloway, a professor of marketing at New York University, said on Bloomberg Television. “It’s as if they literally sat around and thought, ‘How could we make a bad situation worse.”’, QuickTake Quicktake: Airlines and the Law, United’s statements illustrate its “callousness toward the traveling public with the permission of the federal government,” New Jersey Governor Chris Christie said in a statement. He called for the U.S. Transportation Department to immediately suspend rules that allow carriers to overbook and remove passengers., United said initially that the flight was overbooked, its staff chose Dao among others and he didn’t want to get bumped. But the airline later said it needed room for its own employees to keep other flights on schedule., The stock fell 1.1 percent to close at $70.71 in New York, recovering from an intraday drop of 4.4 percent., United was the butt of jokes by late-night comedians and by Tuesday in China, the incident was even a focus of social media and a government editorial. The hashtag #UnitedForcesPassengerOffPlane was the top trending item on Sina Weibo, the equivalent of Twitter, with more than 270 million views by evening in China. The man who was removed appeared to be of Asian descent., Read more: Airline bumping and the law -- a QuickTake, China’s state mouthpiece the Global Times questioned in an editorial if “the victim’s Chinese ethnicity potentially made a difference” in how the passenger was treated. An online petition called “Chinese Lives Matter” calling for a U.S. investigation into the case has garnered 38,000 signatures., In an ironic touch, Munoz just last month was named “Communicator of the Year for 2017” by PRWeek. The public-relations industry publication said Munoz “has shown himself to be a smart, dedicated, and excellent leader who understands the value of communications.” , Munoz received support from flight attendants. His letter to United workers Monday night was only meant to boost employee morale in a very trying time, said Sara Nelson, international president of the flight-attendants union for United., “When something like this happens and people have to go to work and have order in their workplace to keep everyone safe, it can be incredibly demoralizing,” she said. “Some credit needs to be given to him.”, The incident showed how airline bumping can veer into confrontation. Carriers around the world routinely oversell their flights because people don’t always appear for a flight. Overselling is a way to cover that situation while maximizing the airline’s revenue., The swift social-media condemnation, which extended to Washington, was sparked because the man wasn’t being ejected for misbehavior or a security threat., Video posted to Facebook and Twitter showed the man being dragged out of his seat and down the aisle of Flight 3411 to Louisville, Kentucky, from Chicago. The man said he was a doctor and had to be in Louisville on Monday for work, according to a Twitter account by a passenger who said he was on the flight., United required the seats on the Chicago plane to accommodate several crew members who needed to get to Louisville to avoid canceling other flights, spokesman Charles Hobart said. The flight wasn’t oversold, he said., “It’s not something we want to do, but occasionally, it’s something we have to do,” Hobart said. “This was an instance where, unfortunately, we had to request the assistance of law enforcement because we had to get that aircraft off the ground.”, United’s response didn’t satisfy Senator Robert Menendez, a New Jersey Democrat, who called the incident “disturbing” and Munoz’s statement an “empty apology.” Eleanor Holmes Norton, a nonvoting House Democrat representing the District of Columbia, called for Congressional hearings., The incident poses an incremental risk of inviting a response from lawmakers, Buckingham analyst Daniel McKenzie wrote in a note to investors. , “It’s a brand damaging event, but it’s unlikely investors will be able to pinpoint the fallout in UAL’s revenue production,” he wrote. Shareholders are more worried about competition and whether the carrier will miss revenue targets this summer as it increases seat availability, McKenzie said., But NYU’s Galloway said “heads should roll” at United because it will cost the airline both in terms of direct response by passengers and in damage to its image longer term. Potential travelers finding similar fares on United and a competitor may choose the rival because of the video, he said., “The airline industry is fairly competitive and often times you have more than one option at the same price,” he said. “At a minimum, this is a tie breaker. And in the airline industry, there are a lot of ties presented to consumers.”, The incident came two weeks after United drew social-media scorn for enforcing its dress code for people who fly as nonrevenue passengers, such as employees. A girl flying from Denver was told to change her leggings before boarding. In response, the airline then took efforts to tell “our regular customers” that “leggings are welcome.”, United’s contract of carriage says it chooses passengers to be bumped based on fare class, itinerary, status in its frequent-flier program, “and the time in which the passenger presents him/herself for check-in without advanced seat assignment.” That means those who pay more for a ticket and those who fly the airline frequently are less likely to be selected for an involuntary bump, criteria that aren’t unique to the Chicago-based carrier., A volunteer is paid for the seat and booked on another flight. But if there aren’t enough volunteers, an airline resorts to the involuntary method. When it goes wrong, it can get ugly. That’s one reason JetBlue Airways Corp., for example, doesn’t do it., Last year, the 12 largest U.S. airlines bumped slightly more than 40,600 of 659.7 million passengers, for a rate of 0.62 per 10,000 passengers, down from 0.73 per 10,000 in 2015, according to the Bureau of Transportation Statistics."
"67","United to Reimburse All Passengers on Flight That Caused Uproar","https://www.bloomberg.com/news/articles/2017-04-12/united-to-compensate-passengers-on-flight-man-was-dragged-from","17168","United Continental Holdings Inc. is reimbursing all passengers on the flight in which a man was forcibly removed by security officers, attempting to make peace in a public-relations mess that refuses to die., The refund follows an extraordinary several days for the airline after video posted to social media showed the customer being pulled from his seat and dragged down the aisle of a plane after refusing to give up his spot., Rarely has an airline -- or any company -- faced the kind of global condemnation that has buffeted United. After the blunder of the initial incident on Sunday was compounded by one botched response after another, the Chicago-based carrier is stepping up the effort to get back in consumers’ good graces., “They are trying to get some positive PR after their consistent horrendous failures on Sunday, Monday and Tuesday morning,” said Henry Harteveldt, founder of Atmosphere Research Group, a travel-industry consulting firm. “Will it get the goodwill United wants? It’s doubtful, but it will help.”, QuickTake Can Airlines Really Do That? Bumping and the Law, Chief Executive Officer Oscar Munoz’s initial comments made the company a punch line on social media as far away as China and sparked criticism from U.S. politicians. It wasn’t until Tuesday that Munoz was more contrite. “No one should ever be mistreated this way,” he said., Reimbursing all the passengers on Flight 3411 “is a smart thing to do,” Harteveldt said. Compensating everyone on a flight usually happens when a plane is delayed significantly on a tarmac, he said., It’s impossible to say how much reimbursing the 70 passengers on the Louisville, Kentucky-to-Chicago flight will cost until United offers details on the form of compensation. Megan McCarthy, a spokeswoman for the carrier, declined to say if it would be in cash, frequent-flier miles or other forms., Delta Air Lines Inc. in November refunded passengers on a flight who were subjected to another passenger’s inflammatory comments aimed at women who supported Democratic presidential candidate Hillary Clinton., Bruce Hicks, a public-relations consultant for carriers, said his former employer, Continental Airlines, once reimbursed all passengers for a flight that involved long delays and poor customer service. He speculated that Munoz may not have had all the facts when he made his comments the first couple of days., Otherwise, “he wouldn’t have stumbled so horribly,” Hicks said., The reimbursement and Munoz’s apology Wednesday on ABC’s “Good Morning America,” in which the CEO came across as sincere, helped the airline’s cause, Hicks said. He said he doesn’t expect the fiasco will inflict long-term damage on United, partly because airline mergers have left little competition on some routes and since frequent-flier programs cement ties to travelers., Dao was treated in a Chicago hospital for his injuries, according to a statement from lawyers who said they represent him. The lawyers sought a court order Wednesday in Chicago to preserve evidence, including surveillance videos, crew lists and other information, that could be used in litigation. A lawsuit hasn’t been filed., The Chicago Department of Aviation on Wednesday put two more officers on leave amid its review of Flight 3411. The agency put one officer on leave Monday."
"68","Your Evening Briefing","https://www.bloomberg.com/news/articles/2017-04-13/your-evening-briefing-j1gtx1rs","17169","Want to receive this post in your inbox every afternoon? Sign up here., U.S. forces dropped the ""mother of all bombs""–a nickname for the largest non-nuclear bomb in the Department of Defense's arsenal–on an Islamic State target in Afghanistan Thursday evening. It was the first-ever combat use of the 26,000-pound device. The military was targeting a cave complex used by terrorists, said White House press secretary Sean Spicer., Here's what else you might have missed today… –Emily Banks, President Trump reversed on major campaign pledges in the space of a few hours. His declaration that he won’t label China a currency manipulator stands as the clearest example of the difficulty he’s having delivering on big campaign promises. That decision is one among many instances of Trump reversing course since taking office. Within the span of a few hours on Wednesday, he changed previously critical stances on the U.S. Export-Import Bank, the value of NATO, interest rates, and Federal Reserve Chair Janet Yellen., Canada is advancing plans to legalize recreational marijuana nationally. Prime Minister Justin Trudeau’s justice minister proposed laws in the Ottawa legislature that set a minimum consumption age of 18. Under the proposed bills, possession of up to 30 grams of cannabis would be allowed, and up to four plants can be grown per residence. Until the new laws pass, Canada’s approach remains strict., The costs of Wells Fargo’s fake-account scandal are mounting faster than the bank expected. Consultant and lawyer fees will be higher than projected: $70 million to $80 million per quarter, rather than the $50 million to $60 million projected in February, the CFO told analysts Thursday. Disclosures that the company opened accounts without depositors’ permission have pressured the bank by discouraging potential customers and fueling costs related to compliance., The calm in stocks worldwide is giving way to concern, with investors in Europe and the U.S. rushing to hedge against declines and a Credit Suisse index flashing a warning as the list of economic and political obstacles grows. The Credit Suisse Fear Barometer, which measures the cost of buying protection against declines in the S&P 500 Index, neared an all-time high this week., The passenger dragged off a United flight suffered a concussion, a broken nose and two lost teeth, one of his lawyers said. The injured man’s legal team is investigating possible legal claims against the airline and will “probably” file a lawsuit after he was pulled from his seat and dragged down the aisle of a plane for refusing to give up his spot on an April 9 flight., Home sales in Brooklyn jumped the most in seven years, while the supply of listings hovered near a record low, pushing buyers toward bidding wars in the New York borough. Across the pond, London’s housing market is in its worst slump since the depths of the financial crisis eight years ago, part of a broader slowdown that may continue., When Norwegian offered the opportunity to become a flight attendant last month, Brandon Presser decided to find out what it’s really like to fly the not-so-friendly skies. Here’s everything he learned while serving as a crew member aboard their 787-8 Dreamliner long-haul service from London (LGW) to New York (JFK): how to speak the language, the best and worst travelers by country, the easiest way to get arrested, and more."
